order_id,customer_id,product_id,order_date,quantity,price,cost,category,brand,sales_value,cost_value,profit,name,age,gender,location,signup_date,customer_tenure_days
2249,39,292,2022-07-30,3,253,199,Home,Brand_16,759,597,162,Customer_39,49,Female,Lagos,2021-12-25,1103
2250,844,446,2023-07-09,4,197,24,Sports,Brand_11,788,96,692,Customer_844,57,Male,Rotterdam,2021-01-13,1449
2251,796,196,2022-01-20,4,165,22,Electronics,Brand_5,660,88,572,Customer_796,62,Female,Lagos,2020-11-26,1497
2252,471,156,2022-06-22,4,200,186,Home,Brand_5,800,744,56,Customer_471,28,Female,Utrecht,2020-11-15,1508
2253,161,39,2021-01-07,3,263,199,Sports,Brand_8,789,597,192,Customer_161,53,Female,Rotterdam,2021-03-08,1395
2254,367,101,2022-03-01,4,270,154,Clothing,Brand_5,1080,616,464,Customer_367,61,Female,Utrecht,2023-03-11,662
2255,443,393,2022-03-05,3,80,27,Home,Brand_4,240,81,159,Customer_443,24,Female,Lagos,2020-10-04,1550
2256,418,119,2021-01-03,1,121,52,Luxury,Brand_8,121,52,69,Customer_418,41,Female,Groningen,2022-08-17,868
2257,198,243,2023-09-18,1,301,137,Clothing,Brand_1,301,137,164,Customer_198,32,Female,Tokyo,2022-06-01,945
2258,141,357,2023-03-28,2,72,45,Luxury,Brand_5,144,90,54,Customer_141,55,Female,Groningen,2022-11-02,791
2259,375,354,2021-10-19,4,139,127,Home,Brand_14,556,508,48,Customer_375,26,Male,Tokyo,2020-12-11,1482
2260,897,81,2021-07-01,4,148,138,Electronics,Brand_16,592,552,40,Customer_897,31,Female,Accra,2021-05-15,1327
2261,242,204,2021-12-26,4,188,43,Electronics,Brand_17,752,172,580,Customer_242,64,Female,Groningen,2023-02-19,682
2262,777,62,2022-03-04,1,282,104,Electronics,Brand_9,282,104,178,Customer_777,56,Female,Rotterdam,2020-03-12,1756
2263,839,230,2021-09-01,2,316,174,Home,Brand_18,632,348,284,Customer_839,45,Female,Lagos,2022-02-24,1042
2264,742,341,2022-07-14,3,111,42,Clothing,Brand_2,333,126,207,Customer_742,32,Male,Utrecht,2022-07-17,899
2265,370,356,2022-09-17,4,212,184,Clothing,Brand_17,848,736,112,Customer_370,29,Female,Tokyo,2021-07-20,1261
2266,806,380,2023-07-11,2,126,118,Luxury,Brand_2,252,236,16,Customer_806,49,Female,Accra,2020-07-16,1630
2267,282,172,2022-01-25,1,138,67,Luxury,Brand_13,138,67,71,Customer_282,49,Female,Groningen,2022-03-22,1016
2268,644,75,2023-05-04,3,123,49,Home,Brand_9,369,147,222,Customer_644,19,Male,Utrecht,2021-03-29,1374
2269,808,255,2021-11-07,4,263,169,Home,Brand_16,1052,676,376,Customer_808,50,Female,Tokyo,2020-07-19,1627
2270,409,267,2021-01-22,2,179,157,Electronics,Brand_15,358,314,44,Customer_409,26,Female,Tokyo,2023-11-07,421
2271,153,441,2023-07-31,3,252,164,Sports,Brand_1,756,492,264,Customer_153,22,Female,Utrecht,2020-06-12,1664
2272,754,119,2022-05-26,3,121,52,Luxury,Brand_8,363,156,207,Customer_754,39,Female,Lagos,2020-05-14,1693
2273,431,188,2021-05-05,4,311,165,Sports,Brand_19,1244,660,584,Customer_431,19,Female,Groningen,2022-06-21,925
2274,917,422,2021-02-25,2,150,116,Sports,Brand_8,300,232,68,Customer_917,33,Female,Groningen,2023-09-15,474
2275,882,269,2021-09-22,1,231,97,Home,Brand_1,231,97,134,Customer_882,43,Female,Groningen,2021-10-28,1161
2276,33,316,2023-03-18,2,271,167,Books,Brand_13,542,334,208,Customer_33,31,Female,Tokyo,2022-08-07,878
2277,207,300,2023-09-11,2,300,180,Luxury,Brand_6,600,360,240,Customer_207,30,Female,Accra,2020-07-25,1621
2278,275,162,2021-09-01,1,287,117,Home,Brand_13,287,117,170,Customer_275,55,Male,Tokyo,2020-07-07,1639
2279,51,382,2021-07-28,2,92,36,Clothing,Brand_18,184,72,112,Customer_51,62,Female,Eindhoven,2020-08-13,1602
2280,945,196,2022-01-13,1,165,22,Electronics,Brand_5,165,22,143,Customer_945,20,Female,Utrecht,2022-03-09,1029
2281,202,310,2021-06-17,2,169,130,Luxury,Brand_3,338,260,78,Customer_202,44,Female,Utrecht,2021-08-05,1245
2282,102,146,2022-10-07,3,269,108,Home,Brand_10,807,324,483,Customer_102,31,Male,Lagos,2020-08-25,1590
2283,678,332,2023-05-10,4,223,92,Home,Brand_13,892,368,524,Customer_678,51,Female,Rotterdam,2021-08-18,1232
2284,383,400,2021-11-29,1,232,145,Sports,Brand_10,232,145,87,Customer_383,44,Male,Utrecht,2022-03-25,1013
2285,984,155,2022-01-18,2,280,133,Books,Brand_19,560,266,294,Customer_984,30,Female,Amsterdam,2022-01-14,1083
2286,200,249,2021-03-06,3,189,158,Sports,Brand_16,567,474,93,Customer_200,58,Male,Amsterdam,2022-05-05,972
2287,508,85,2022-01-30,4,234,97,Books,Brand_9,936,388,548,Customer_508,55,Female,Utrecht,2021-07-26,1255
2288,819,185,2022-02-11,3,191,98,Home,Brand_19,573,294,279,Customer_819,32,Female,Amsterdam,2021-03-07,1396
2289,219,248,2021-08-04,3,142,85,Home,Brand_2,426,255,171,Customer_219,50,Female,Groningen,2022-06-13,933
2290,329,150,2021-11-07,3,264,71,Luxury,Brand_19,792,213,579,Customer_329,20,Female,Accra,2023-09-24,465
2291,896,495,2021-08-15,3,125,23,Electronics,Brand_8,375,69,306,Customer_896,57,Female,Eindhoven,2020-05-10,1697
2292,306,499,2023-09-07,2,351,178,Clothing,Brand_20,702,356,346,Customer_306,53,Male,Tokyo,2020-02-19,1778
2293,925,442,2022-09-25,1,192,18,Luxury,Brand_4,192,18,174,Customer_925,54,Male,Rotterdam,2023-08-20,500
2294,728,54,2023-03-23,4,285,87,Home,Brand_18,1140,348,792,Customer_728,23,Female,Accra,2023-06-24,557
2295,544,359,2021-03-29,2,273,114,Electronics,Brand_4,546,228,318,Customer_544,59,Male,Utrecht,2023-07-01,550
2296,921,309,2023-05-24,4,119,32,Sports,Brand_11,476,128,348,Customer_921,21,Male,Tokyo,2023-05-07,605
2297,119,292,2021-04-23,2,253,199,Home,Brand_16,506,398,108,Customer_119,27,Female,Tokyo,2021-02-09,1422
2298,789,252,2021-05-09,1,178,164,Sports,Brand_7,178,164,14,Customer_789,50,Female,Accra,2021-07-23,1258
2299,609,483,2021-07-19,4,283,109,Sports,Brand_10,1132,436,696,Customer_609,60,Female,Rotterdam,2021-09-07,1212
2300,326,169,2021-02-14,4,101,32,Electronics,Brand_14,404,128,276,Customer_326,54,Female,Accra,2021-12-13,1115
2301,310,116,2023-09-16,1,236,167,Luxury,Brand_10,236,167,69,Customer_310,29,Male,Tokyo,2023-04-03,639
2302,850,464,2022-06-27,2,202,166,Electronics,Brand_1,404,332,72,Customer_850,31,Female,Tokyo,2020-09-18,1566
2303,18,136,2021-01-29,1,361,183,Home,Brand_12,361,183,178,Customer_18,19,Female,Lagos,2023-05-30,582
2304,220,236,2021-10-03,3,74,11,Sports,Brand_14,222,33,189,Customer_220,53,Female,Rotterdam,2021-11-18,1140
2305,544,214,2021-02-24,2,304,147,Clothing,Brand_15,608,294,314,Customer_544,59,Male,Utrecht,2023-07-01,550
2306,304,417,2023-09-01,2,236,122,Luxury,Brand_16,472,244,228,Customer_304,43,Female,Groningen,2022-07-14,902
2307,904,414,2021-05-27,2,172,105,Luxury,Brand_17,344,210,134,Customer_904,31,Male,Groningen,2021-10-13,1176
2308,568,447,2023-08-04,4,162,148,Books,Brand_10,648,592,56,Customer_568,24,Female,Utrecht,2023-09-12,477
2309,128,41,2021-08-13,1,265,73,Books,Brand_8,265,73,192,Customer_128,45,Male,Amsterdam,2023-09-07,482
2310,547,392,2023-02-05,1,69,27,Luxury,Brand_19,69,27,42,Customer_547,49,Female,Groningen,2023-09-08,481
2311,229,257,2022-10-21,2,289,176,Sports,Brand_1,578,352,226,Customer_229,37,Female,Accra,2021-01-12,1450
2312,873,407,2023-06-09,2,302,169,Books,Brand_8,604,338,266,Customer_873,29,Female,Eindhoven,2023-11-18,410
2313,326,460,2022-07-18,4,108,99,Sports,Brand_10,432,396,36,Customer_326,54,Female,Accra,2021-12-13,1115
2314,550,379,2021-11-20,2,193,54,Sports,Brand_14,386,108,278,Customer_550,36,Female,Utrecht,2021-01-20,1442
2315,96,226,2023-03-16,1,314,188,Home,Brand_3,314,188,126,Customer_96,43,Male,Eindhoven,2023-11-25,403
2316,652,466,2021-11-05,2,54,26,Sports,Brand_15,108,52,56,Customer_652,54,Male,Eindhoven,2022-05-05,972
2317,148,213,2022-12-22,1,341,149,Books,Brand_11,341,149,192,Customer_148,23,Male,Accra,2020-09-09,1575
2318,896,60,2023-02-13,1,109,89,Home,Brand_6,109,89,20,Customer_896,57,Female,Eindhoven,2020-05-10,1697
2319,619,201,2022-06-14,4,240,190,Electronics,Brand_12,960,760,200,Customer_619,40,Female,Groningen,2020-02-14,1783
2320,835,442,2022-02-10,4,192,18,Luxury,Brand_4,768,72,696,Customer_835,37,Female,Eindhoven,2020-12-14,1479
2321,493,482,2023-02-07,4,243,52,Luxury,Brand_2,972,208,764,Customer_493,29,Female,Accra,2020-05-10,1697
2322,676,377,2021-04-13,1,220,25,Clothing,Brand_7,220,25,195,Customer_676,36,Male,Groningen,2022-12-12,751
2323,137,84,2023-06-15,4,330,163,Clothing,Brand_1,1320,652,668,Customer_137,39,Female,Accra,2023-01-04,728
2324,159,287,2021-02-18,3,316,155,Home,Brand_8,948,465,483,Customer_159,29,Male,Amsterdam,2022-05-28,949
2325,543,281,2022-06-03,1,144,61,Luxury,Brand_17,144,61,83,Customer_543,58,Female,Rotterdam,2022-07-20,896
2326,894,63,2022-05-13,4,148,70,Clothing,Brand_19,592,280,312,Customer_894,59,Female,Lagos,2020-02-18,1779
2327,248,352,2022-04-06,4,70,35,Luxury,Brand_5,280,140,140,Customer_248,46,Female,Accra,2021-01-13,1449
2328,534,151,2021-09-26,2,140,128,Clothing,Brand_3,280,256,24,Customer_534,38,Male,Eindhoven,2020-11-25,1498
2329,941,161,2021-04-13,1,158,51,Electronics,Brand_5,158,51,107,Customer_941,58,Female,Utrecht,2023-08-13,507
2330,227,398,2023-01-28,2,69,21,Electronics,Brand_8,138,42,96,Customer_227,34,Male,Tokyo,2023-05-19,593
2331,330,326,2021-11-11,4,80,28,Luxury,Brand_10,320,112,208,Customer_330,32,Female,Accra,2020-02-16,1781
2332,437,44,2023-04-19,2,390,198,Luxury,Brand_17,780,396,384,Customer_437,62,Female,Utrecht,2023-11-08,420
2333,43,269,2023-07-23,2,231,97,Home,Brand_1,462,194,268,Customer_43,22,Male,Tokyo,2023-01-14,718
2334,373,296,2021-03-05,3,261,120,Luxury,Brand_4,783,360,423,Customer_373,36,Female,Amsterdam,2021-03-08,1395
2335,630,75,2022-08-06,2,123,49,Home,Brand_9,246,98,148,Customer_630,64,Female,Accra,2022-04-03,1004
2336,388,181,2021-10-06,4,196,112,Sports,Brand_11,784,448,336,Customer_388,42,Female,Utrecht,2023-12-31,367
2337,87,265,2023-01-21,4,313,157,Luxury,Brand_5,1252,628,624,Customer_87,49,Female,Amsterdam,2021-06-18,1293
2338,205,95,2023-01-25,3,265,124,Luxury,Brand_13,795,372,423,Customer_205,42,Male,Accra,2020-01-11,1817
2339,806,126,2022-02-10,1,175,121,Electronics,Brand_19,175,121,54,Customer_806,49,Female,Accra,2020-07-16,1630
2340,259,168,2022-05-27,3,216,39,Clothing,Brand_13,648,117,531,Customer_259,36,Male,Lagos,2020-08-27,1588
2341,592,33,2022-12-22,4,141,72,Books,Brand_8,564,288,276,Customer_592,28,Female,Amsterdam,2020-05-15,1692
2342,448,358,2023-02-18,2,90,78,Home,Brand_18,180,156,24,Customer_448,20,Female,Amsterdam,2020-01-16,1812
2343,314,170,2022-09-14,2,253,95,Books,Brand_8,506,190,316,Customer_314,21,Female,Amsterdam,2021-09-04,1215
2344,871,105,2023-08-04,2,94,28,Sports,Brand_20,188,56,132,Customer_871,41,Female,Groningen,2022-11-15,778
2345,67,384,2022-04-21,4,295,199,Luxury,Brand_13,1180,796,384,Customer_67,56,Female,Utrecht,2021-04-21,1351
2346,648,165,2021-11-15,1,264,91,Books,Brand_3,264,91,173,Customer_648,20,Female,Tokyo,2020-09-03,1581
2347,292,434,2021-02-16,1,206,128,Electronics,Brand_15,206,128,78,Customer_292,27,Female,Eindhoven,2022-06-06,940
2348,583,482,2022-08-03,2,243,52,Luxury,Brand_2,486,104,382,Customer_583,63,Female,Amsterdam,2022-03-18,1020
2349,590,32,2022-11-04,2,141,31,Luxury,Brand_10,282,62,220,Customer_590,19,Female,Lagos,2021-01-09,1453
2350,178,471,2023-09-18,2,222,149,Home,Brand_4,444,298,146,Customer_178,27,Female,Accra,2023-07-31,520
2351,35,134,2023-03-05,4,363,189,Luxury,Brand_9,1452,756,696,Customer_35,50,Male,Accra,2020-03-04,1764
2352,593,66,2022-11-28,1,302,127,Sports,Brand_7,302,127,175,Customer_593,51,Male,Eindhoven,2021-11-17,1141
2353,455,287,2021-04-01,2,316,155,Home,Brand_8,632,310,322,Customer_455,46,Female,Eindhoven,2021-10-06,1183
2354,397,316,2023-09-03,3,271,167,Books,Brand_13,813,501,312,Customer_397,30,Female,Rotterdam,2020-07-15,1631
2355,75,242,2023-08-21,1,273,131,Sports,Brand_8,273,131,142,Customer_75,45,Female,Amsterdam,2024-01-02,365
2356,531,117,2021-12-24,1,179,59,Luxury,Brand_1,179,59,120,Customer_531,45,Male,Rotterdam,2022-05-25,952
2357,26,232,2022-08-16,3,178,129,Sports,Brand_19,534,387,147,Customer_26,45,Female,Lagos,2022-01-30,1067
2358,266,406,2021-06-27,2,115,51,Clothing,Brand_10,230,102,128,Customer_266,24,Female,Tokyo,2022-04-22,985
2359,75,206,2021-01-23,2,29,9,Home,Brand_11,58,18,40,Customer_75,45,Female,Amsterdam,2024-01-02,365
2360,170,266,2022-03-21,2,237,174,Sports,Brand_6,474,348,126,Customer_170,18,Male,Utrecht,2022-10-15,809
2361,142,446,2023-07-20,3,197,24,Sports,Brand_11,591,72,519,Customer_142,47,Female,Eindhoven,2021-12-06,1122
2362,169,40,2022-11-21,4,175,29,Home,Brand_12,700,116,584,Customer_169,23,Male,Lagos,2023-07-29,522
2363,914,193,2022-08-01,1,149,120,Sports,Brand_5,149,120,29,Customer_914,58,Male,Accra,2022-12-02,761
2364,573,282,2022-03-04,3,133,58,Luxury,Brand_10,399,174,225,Customer_573,33,Female,Accra,2022-11-12,781
2365,867,10,2022-03-20,4,310,124,Sports,Brand_13,1240,496,744,Customer_867,43,Female,Accra,2021-07-31,1250
2366,805,36,2022-01-02,1,74,16,Books,Brand_17,74,16,58,Customer_805,24,Female,Utrecht,2023-06-03,578
2367,389,385,2022-07-21,1,270,86,Sports,Brand_6,270,86,184,Customer_389,43,Female,Amsterdam,2023-04-16,626
2368,575,226,2021-07-18,2,314,188,Home,Brand_3,628,376,252,Customer_575,58,Female,Lagos,2022-01-12,1085
2369,447,171,2021-07-06,3,278,179,Sports,Brand_19,834,537,297,Customer_447,64,Female,Rotterdam,2021-07-21,1260
2370,509,437,2021-11-30,3,273,99,Sports,Brand_11,819,297,522,Customer_509,22,Male,Eindhoven,2020-05-07,1700
2371,846,354,2021-03-30,3,139,127,Home,Brand_14,417,381,36,Customer_846,20,Female,Amsterdam,2021-12-03,1125
2372,567,357,2022-05-21,2,72,45,Luxury,Brand_5,144,90,54,Customer_567,42,Female,Amsterdam,2021-05-15,1327
2373,878,267,2022-02-23,4,179,157,Electronics,Brand_15,716,628,88,Customer_878,40,Female,Rotterdam,2021-08-22,1228
2374,67,169,2021-03-29,1,101,32,Electronics,Brand_14,101,32,69,Customer_67,56,Female,Utrecht,2021-04-21,1351
2375,87,403,2023-01-15,2,213,102,Electronics,Brand_17,426,204,222,Customer_87,49,Female,Amsterdam,2021-06-18,1293
2376,345,175,2022-08-11,1,210,125,Home,Brand_19,210,125,85,Customer_345,47,Male,Accra,2023-12-05,393
2377,366,71,2022-07-29,3,151,123,Luxury,Brand_6,453,369,84,Customer_366,31,Male,Rotterdam,2021-02-28,1403
2378,71,82,2022-10-29,4,237,176,Clothing,Brand_16,948,704,244,Customer_71,46,Female,Amsterdam,2021-03-22,1381
2379,856,406,2022-01-05,2,115,51,Clothing,Brand_10,230,102,128,Customer_856,55,Male,Lagos,2023-02-08,693
2380,433,62,2021-10-01,4,282,104,Electronics,Brand_9,1128,416,712,Customer_433,47,Female,Eindhoven,2023-11-19,409
2381,629,73,2023-06-09,2,114,18,Home,Brand_17,228,36,192,Customer_629,42,Male,Utrecht,2023-06-17,564
2382,578,131,2023-04-20,4,254,82,Luxury,Brand_7,1016,328,688,Customer_578,24,Female,Tokyo,2021-01-10,1452
2383,934,240,2023-07-06,4,143,20,Clothing,Brand_12,572,80,492,Customer_934,57,Female,Groningen,2023-06-30,551
2384,280,493,2021-12-26,3,279,116,Luxury,Brand_9,837,348,489,Customer_280,47,Female,Groningen,2022-10-31,793
2385,14,152,2023-02-06,1,195,73,Luxury,Brand_4,195,73,122,Customer_14,59,Female,Utrecht,2021-04-20,1352
2386,465,138,2023-02-22,2,190,121,Sports,Brand_20,380,242,138,Customer_465,20,Female,Eindhoven,2023-02-01,700
2387,584,342,2021-03-18,4,140,118,Electronics,Brand_3,560,472,88,Customer_584,37,Male,Utrecht,2023-04-24,618
2388,578,181,2022-04-27,1,196,112,Sports,Brand_11,196,112,84,Customer_578,24,Female,Tokyo,2021-01-10,1452
2389,971,469,2023-03-29,3,159,117,Clothing,Brand_12,477,351,126,Customer_971,21,Male,Amsterdam,2023-02-27,674
2390,882,18,2021-07-10,1,88,81,Luxury,Brand_6,88,81,7,Customer_882,43,Female,Groningen,2021-10-28,1161
2391,620,278,2022-05-22,4,313,177,Home,Brand_10,1252,708,544,Customer_620,34,Female,Accra,2023-12-23,375
2392,807,252,2021-08-17,4,178,164,Sports,Brand_7,712,656,56,Customer_807,57,Male,Utrecht,2023-12-25,373
2393,293,377,2021-11-20,2,220,25,Clothing,Brand_7,440,50,390,Customer_293,49,Female,Accra,2022-03-23,1015
2394,954,397,2022-04-26,1,216,107,Electronics,Brand_1,216,107,109,Customer_954,19,Female,Groningen,2020-01-13,1815
2395,146,153,2023-06-08,2,379,199,Luxury,Brand_2,758,398,360,Customer_146,54,Male,Groningen,2022-01-09,1088
2396,730,365,2023-01-03,4,146,25,Luxury,Brand_17,584,100,484,Customer_730,33,Female,Groningen,2020-10-05,1549
2397,866,446,2021-05-04,4,197,24,Sports,Brand_11,788,96,692,Customer_866,32,Female,Eindhoven,2020-08-22,1593
2398,74,400,2021-09-29,3,232,145,Sports,Brand_10,696,435,261,Customer_74,54,Female,Utrecht,2022-01-19,1078
2399,774,34,2022-08-10,3,169,42,Clothing,Brand_1,507,126,381,Customer_774,30,Female,Accra,2020-09-25,1559
2400,56,243,2022-12-24,3,301,137,Clothing,Brand_1,903,411,492,Customer_56,47,Female,Amsterdam,2020-08-11,1604
2401,32,59,2022-11-10,1,352,192,Sports,Brand_4,352,192,160,Customer_32,18,Male,Tokyo,2023-06-15,566
2402,619,221,2023-01-14,3,222,107,Clothing,Brand_4,666,321,345,Customer_619,40,Female,Groningen,2020-02-14,1783
2403,26,358,2023-05-04,4,90,78,Home,Brand_18,360,312,48,Customer_26,45,Female,Lagos,2022-01-30,1067
2404,419,32,2021-06-25,3,141,31,Luxury,Brand_10,423,93,330,Customer_419,38,Female,Accra,2023-12-15,383
2405,814,87,2023-06-14,4,170,71,Home,Brand_10,680,284,396,Customer_814,60,Female,Amsterdam,2022-01-11,1086
2406,913,407,2021-04-15,2,302,169,Books,Brand_8,604,338,266,Customer_913,49,Male,Amsterdam,2023-11-03,425
2407,874,355,2021-03-11,4,300,135,Sports,Brand_1,1200,540,660,Customer_874,28,Female,Lagos,2023-04-19,623
2408,594,4,2022-08-12,2,159,25,Clothing,Brand_3,318,50,268,Customer_594,42,Female,Rotterdam,2021-01-29,1433
2409,260,293,2022-01-12,1,106,40,Electronics,Brand_1,106,40,66,Customer_260,31,Female,Eindhoven,2022-06-30,916
2410,468,159,2022-01-05,2,145,110,Home,Brand_1,290,220,70,Customer_468,32,Female,Groningen,2021-07-22,1259
2411,356,317,2022-01-09,4,206,153,Sports,Brand_18,824,612,212,Customer_356,50,Female,Amsterdam,2022-02-08,1058
2412,604,285,2023-06-30,1,300,178,Clothing,Brand_2,300,178,122,Customer_604,51,Female,Accra,2021-02-23,1408
2413,501,474,2022-07-23,4,213,16,Books,Brand_3,852,64,788,Customer_501,53,Female,Rotterdam,2021-04-21,1351
2414,949,468,2022-09-08,3,250,60,Books,Brand_9,750,180,570,Customer_949,47,Male,Rotterdam,2024-02-07,329
2415,797,277,2021-09-27,3,273,102,Sports,Brand_16,819,306,513,Customer_797,53,Female,Amsterdam,2023-04-20,622
2416,958,171,2021-02-28,3,278,179,Sports,Brand_19,834,537,297,Customer_958,50,Female,Accra,2020-05-14,1693
2417,410,261,2021-03-07,4,166,97,Clothing,Brand_6,664,388,276,Customer_410,49,Female,Accra,2023-12-21,377
2418,939,298,2022-10-05,4,242,124,Electronics,Brand_12,968,496,472,Customer_939,31,Male,Utrecht,2021-07-30,1251
2419,15,461,2022-11-17,3,78,9,Clothing,Brand_7,234,27,207,Customer_15,48,Male,Groningen,2020-12-03,1490
2420,423,325,2022-01-12,4,145,6,Books,Brand_9,580,24,556,Customer_423,47,Male,Amsterdam,2020-11-10,1513
2421,553,464,2022-12-31,2,202,166,Electronics,Brand_1,404,332,72,Customer_553,21,Female,Tokyo,2024-01-23,344
2422,931,221,2022-01-12,4,222,107,Clothing,Brand_4,888,428,460,Customer_931,31,Female,Utrecht,2023-04-05,637
2423,144,93,2022-03-22,1,194,179,Clothing,Brand_19,194,179,15,Customer_144,27,Female,Amsterdam,2022-08-30,855
2424,593,409,2023-03-09,4,168,66,Home,Brand_1,672,264,408,Customer_593,51,Male,Eindhoven,2021-11-17,1141
2425,102,480,2023-03-27,4,260,115,Books,Brand_10,1040,460,580,Customer_102,31,Male,Lagos,2020-08-25,1590
2426,760,248,2021-09-28,2,142,85,Home,Brand_2,284,170,114,Customer_760,39,Female,Groningen,2024-02-05,331
2427,225,29,2022-05-26,2,276,170,Sports,Brand_4,552,340,212,Customer_225,50,Female,Amsterdam,2023-09-19,470
2428,283,112,2021-04-25,4,293,187,Clothing,Brand_2,1172,748,424,Customer_283,19,Female,Rotterdam,2020-02-18,1779
2429,945,237,2023-08-05,1,129,21,Sports,Brand_5,129,21,108,Customer_945,20,Female,Utrecht,2022-03-09,1029
2430,129,315,2021-10-13,4,243,187,Luxury,Brand_6,972,748,224,Customer_129,33,Female,Amsterdam,2023-02-18,683
2431,851,322,2023-01-12,4,116,101,Books,Brand_20,464,404,60,Customer_851,31,Female,Lagos,2023-07-23,528
2432,332,63,2021-07-21,3,148,70,Clothing,Brand_19,444,210,234,Customer_332,23,Female,Tokyo,2023-09-28,461
2433,203,186,2022-01-27,4,136,9,Luxury,Brand_13,544,36,508,Customer_203,50,Female,Groningen,2021-03-20,1383
2434,532,365,2022-12-02,2,146,25,Luxury,Brand_17,292,50,242,Customer_532,48,Male,Accra,2021-10-19,1170
2435,892,395,2023-05-29,2,186,150,Sports,Brand_10,372,300,72,Customer_892,22,Female,Utrecht,2024-01-27,340
2436,107,286,2021-08-03,3,285,158,Luxury,Brand_6,855,474,381,Customer_107,54,Female,Accra,2020-10-25,1529
2437,681,79,2021-09-20,3,101,13,Luxury,Brand_4,303,39,264,Customer_681,23,Male,Accra,2022-08-05,880
2438,429,490,2022-09-17,1,191,168,Books,Brand_5,191,168,23,Customer_429,38,Female,Eindhoven,2022-06-03,943
2439,654,256,2021-08-23,2,187,110,Home,Brand_6,374,220,154,Customer_654,30,Male,Lagos,2020-01-26,1802
2440,149,481,2022-09-21,4,200,125,Sports,Brand_17,800,500,300,Customer_149,45,Female,Amsterdam,2023-05-24,588
2441,553,104,2022-03-25,2,157,18,Luxury,Brand_6,314,36,278,Customer_553,21,Female,Tokyo,2024-01-23,344
2442,669,470,2023-05-02,3,221,80,Electronics,Brand_18,663,240,423,Customer_669,49,Female,Eindhoven,2021-03-03,1400
2443,260,87,2022-09-18,1,170,71,Home,Brand_10,170,71,99,Customer_260,31,Female,Eindhoven,2022-06-30,916
2444,361,416,2022-04-20,1,189,11,Sports,Brand_14,189,11,178,Customer_361,52,Female,Accra,2020-05-04,1703
2445,713,131,2021-08-27,1,254,82,Luxury,Brand_7,254,82,172,Customer_713,38,Male,Eindhoven,2022-11-12,781
2446,705,96,2022-07-07,3,173,162,Electronics,Brand_14,519,486,33,Customer_705,19,Male,Eindhoven,2020-07-11,1635
2447,721,285,2022-11-07,1,300,178,Clothing,Brand_2,300,178,122,Customer_721,28,Female,Lagos,2023-09-09,480
